MedInc,Latitude,Longitude,Cluster
4.006,33.850,-117.970,4
4.844,33.850,-117.960,2
3.403,33.840,-117.950,4
3.750,33.840,-117.950,4
3.546,33.840,-117.950,4
3.188,33.840,-117.940,4
3.621,33.840,-117.940,4
4.765,33.850,-117.980,2
3.954,33.840,-117.980,4
5.075,33.840,-117.980,2
5.106,33.850,-117.970,2
3.458,33.840,-117.960,4
4.867,33.840,-117.970,2
5.250,33.840,-117.970,2
4.268,33.840,-117.970,2
2.835,33.840,-117.970,4
4.912,33.840,-117.990,2
3.255,33.830,-117.970,4
4.604,33.840,-117.980,2
3.301,33.830,-117.980,4
3.233,33.820,-118.000,4
4.062,33.820,-118.010,4
2.558,33.830,-118.010,4
2.461,33.830,-118.010,4
3.933,33.830,-118.000,4
2.240,33.830,-118.000,4
4.529,33.820,-118.000,2
3.254,33.830,-117.990,4
3.154,33.820,-117.990,4
5.266,33.830,-117.990,2
4.117,33.820,-117.990,2
3.282,33.830,-117.980,4
4.922,33.820,-117.980,2
5.549,33.820,-117.980,2
6.213,33.830,-117.980,2
4.019,33.830,-117.970,4
2.989,33.820,-117.970,4
3.765,33.820,-117.970,4
3.383,33.830,-117.960,4
3.131,33.830,-117.960,4
6.100,33.830,-117.960,2
3.650,33.840,-117.950,4
3.250,33.830,-117.940,4
4.939,33.830,-117.950,2
3.883,33.820,-117.940,4
3.400,33.820,-117.940,4
3.688,33.820,-117.950,4
5.060,33.830,-117.950,2
6.321,33.830,-117.960,2
3.821,33.830,-117.950,4
2.494,33.830,-117.930,4
4.358,33.820,-117.920,2
2.335,33.820,-117.940,4
5.076,33.820,-117.940,2
3.018,33.820,-117.930,4
3.297,33.840,-117.920,4
2.556,33.830,-117.920,4
3.375,33.830,-117.930,4
6.053,33.840,-117.930,2
3.475,33.840,-117.930,4
2.272,33.840,-117.910,4
2.807,33.830,-117.900,4
1.119,33.830,-117.910,4
1.425,33.830,-117.920,4
1.590,33.840,-117.910,4
3.125,33.840,-117.910,4
3.661,33.830,-117.910,4
3.029,33.830,-117.910,4
5.027,33.830,-117.920,2
3.604,33.830,-117.920,4
2.551,33.830,-117.910,4
2.493,33.820,-117.900,4
4.506,33.820,-117.920,2
2.948,33.820,-117.910,4
2.384,33.820,-117.910,4
2.562,33.810,-117.910,4
3.701,33.820,-117.910,4
4.898,33.810,-117.930,2
5.605,33.810,-117.920,2
4.273,33.800,-117.930,2
4.670,33.800,-117.920,2
2.923,33.800,-117.900,4
2.483,33.800,-117.900,4
3.079,33.800,-117.900,4
4.375,33.800,-117.900,2
4.276,33.810,-117.940,2
3.256,33.810,-117.940,4
5.846,33.810,-117.940,2
4.571,33.810,-117.940,2
4.943,33.800,-117.940,2
3.677,33.810,-117.940,4
4.861,33.800,-117.930,2
4.074,33.820,-117.950,4
4.327,33.820,-117.950,2
3.630,33.820,-117.960,4
3.792,33.820,-117.960,4
4.767,33.800,-117.960,2
5.238,33.810,-117.960,2
4.777,33.810,-117.960,2
4.774,33.810,-117.960,2
3.707,33.820,-117.960,4
3.642,33.820,-117.960,4
5.118,33.810,-117.950,2
4.466,33.810,-117.960,2
4.025,33.810,-117.950,4
4.364,33.810,-118.000,2
3.527,33.810,-118.000,4
4.518,33.810,-118.010,2
3.109,33.820,-118.000,4
4.128,33.810,-118.000,2
3.706,33.810,-118.000,4
3.975,33.800,-117.990,4
2.884,33.810,-118.000,4
2.862,33.820,-117.990,4
2.453,33.810,-117.990,4
2.200,33.810,-117.990,4
4.167,33.810,-117.990,2
2.582,33.810,-117.980,4
3.720,33.810,-117.980,4
5.152,33.810,-117.980,2
2.804,33.810,-117.970,4
4.485,33.810,-117.970,2
3.328,33.800,-117.990,4
4.526,33.790,-117.990,2
3.180,33.790,-117.990,4
3.957,33.790,-117.990,4
5.488,33.800,-117.980,2
4.112,33.790,-117.980,2
4.304,33.800,-117.980,2
5.463,33.800,-117.970,2
3.685,33.790,-117.970,4
3.653,33.790,-118.000,4
3.531,33.780,-117.990,4
3.286,33.790,-117.990,4
3.980,33.780,-117.980,4
4.182,33.790,-117.970,2
3.105,33.780,-117.990,4
3.948,33.780,-117.970,4
3.264,33.780,-117.980,4
3.482,33.800,-117.960,4
5.282,33.790,-117.960,2
5.244,33.800,-117.960,2
4.425,33.800,-117.960,2
5.694,33.790,-117.950,2
3.954,33.780,-117.950,4
2.068,33.790,-117.960,4
6.370,33.780,-117.960,2
2.800,33.800,-117.940,4
4.467,33.790,-117.950,2
4.639,33.800,-117.950,2
5.237,33.800,-117.950,2
4.799,33.790,-117.940,2
4.391,33.780,-117.930,2
4.773,33.780,-117.940,2
4.091,33.790,-117.930,2
5.213,33.790,-117.930,2
4.574,33.790,-117.920,2
3.173,33.790,-117.920,4
2.862,33.790,-117.920,4
4.250,33.790,-117.910,2
4.036,33.780,-117.910,4
3.902,33.780,-117.930,4
3.522,33.770,-117.920,4
3.045,33.780,-117.910,4
3.484,33.780,-117.920,4
2.973,33.780,-117.950,4
4.505,33.770,-117.940,2
3.259,33.770,-117.940,4
3.806,33.780,-117.940,4
3.013,33.780,-117.940,4
4.583,33.770,-117.930,2
2.493,33.780,-117.960,4
3.730,33.780,-117.950,4
4.875,33.780,-117.960,2
4.192,33.770,-117.950,2
3.263,33.770,-117.950,4
4.132,33.770,-117.960,2
2.941,33.770,-117.970,4
2.716,33.770,-117.970,4
2.662,33.770,-117.970,4
3.495,33.770,-117.990,4
3.633,33.770,-117.980,4
3.177,33.760,-117.970,4
4.096,33.770,-117.980,2
4.320,33.760,-117.980,2
4.746,33.760,-117.970,2
4.281,33.760,-117.960,2
3.773,33.760,-117.960,4
2.799,33.750,-117.960,4
4.130,33.760,-117.950,2
4.239,33.760,-117.940,2
3.723,33.760,-117.940,4
4.351,33.760,-117.950,2
4.015,33.750,-117.940,4
4.617,33.750,-117.960,2
2.780,33.750,-117.960,4
6.636,33.750,-117.950,2
5.142,33.750,-117.950,2
4.051,33.760,-117.970,4
3.911,33.750,-117.970,4
3.750,33.750,-117.970,4
4.158,33.760,-117.930,2
4.222,33.750,-117.930,2
3.597,33.750,-117.930,4
3.371,33.760,-117.930,4
4.050,33.760,-117.930,4
3.363,33.750,-117.920,4
4.031,33.750,-117.920,4
4.473,33.770,-117.890,2
3.961,33.770,-117.900,4
3.090,33.770,-117.910,4
3.851,33.760,-117.910,4
2.844,33.760,-117.920,4
2.859,33.760,-117.910,4
2.644,33.750,-117.920,4
3.062,33.750,-117.920,4
3.063,33.750,-117.910,4
3.922,33.740,-117.930,4
3.140,33.740,-117.930,4
3.302,33.740,-117.930,4
3.177,33.740,-117.920,4
2.184,33.740,-117.920,4
3.385,33.740,-117.910,4
4.388,33.740,-117.920,2
3.982,33.730,-117.930,4
4.222,33.740,-117.940,2
5.256,33.730,-117.940,2
3.716,33.740,-117.950,4
5.449,33.740,-117.950,2
5.984,33.740,-117.950,2
4.160,33.700,-117.980,2
4.477,33.710,-117.980,2
3.670,33.710,-117.990,4
4.861,33.710,-117.980,2
6.090,33.680,-117.960,2
4.645,33.680,-117.970,2
4.766,33.680,-117.960,2
2.367,33.680,-117.960,4
4.250,33.680,-117.960,2
5.730,33.680,-117.970,2
4.875,33.690,-117.950,2
5.029,33.680,-117.950,2
5.531,33.680,-117.950,2
3.636,33.680,-117.950,4
3.042,33.670,-117.950,4
8.289,33.670,-117.950,3
6.823,33.660,-117.950,2
7.372,33.660,-117.950,2
3.732,33.650,-117.980,4
4.216,33.650,-117.980,2
6.550,33.650,-117.980,2
3.819,33.640,-117.980,4
4.257,33.740,-117.970,2
3.599,33.740,-117.970,4
5.712,33.730,-117.970,2
5.088,33.730,-117.970,2
4.148,33.740,-117.960,2
6.632,33.730,-117.960,2
7.285,33.730,-117.970,2
5.429,33.720,-117.970,2
5.958,33.720,-117.950,2
6.864,33.720,-117.960,2
6.792,33.730,-117.930,2
7.671,33.720,-117.930,2
4.473,33.730,-117.920,2
3.993,33.730,-117.920,4
5.550,33.720,-117.920,2
5.570,33.710,-117.960,2
3.413,33.710,-117.950,4
4.596,33.710,-117.960,2
6.109,33.710,-117.950,2
5.945,33.710,-117.940,2
4.137,33.710,-117.930,2
6.118,33.700,-117.940,2
6.926,33.690,-117.950,2
5.343,33.700,-117.950,2
7.091,33.690,-117.980,2
6.799,33.690,-117.970,2
7.819,33.700,-117.980,2
5.343,33.700,-117.960,2
4.725,33.700,-117.960,2
6.091,33.690,-117.960,2
7.731,33.690,-117.960,2
6.375,33.700,-117.980,2
5.683,33.710,-117.980,2
5.374,33.710,-117.970,2
5.819,33.710,-117.970,2
4.035,33.700,-117.990,4
4.415,33.700,-117.980,2
3.748,33.690,-117.990,4
5.712,33.690,-117.980,2
5.676,33.670,-117.970,2
5.854,33.660,-117.970,2
7.017,33.670,-117.960,2
7.570,33.660,-117.960,2
7.015,33.650,-117.960,2
5.367,33.650,-117.970,2
6.157,33.630,-117.970,2
5.739,33.650,-117.960,2
7.845,33.650,-117.960,2
4.023,33.650,-117.960,4
6.894,33.610,-117.980,2
6.298,33.730,-117.970,2
3.468,33.730,-117.980,4
6.049,33.720,-117.980,2
5.266,33.720,-117.980,2
5.825,33.670,-117.980,2
6.162,33.660,-117.980,2
6.979,33.670,-117.970,2
2.806,33.660,-117.970,4
7.398,33.680,-117.980,2
6.247,33.680,-117.980,2
6.804,33.680,-117.980,2
7.373,33.680,-117.970,2
5.511,33.680,-117.970,2
5.888,33.670,-118.010,2
5.041,33.670,-118.010,2
4.355,33.660,-118.010,2
4.229,33.660,-118.000,2
2.835,33.650,-118.020,4
4.724,33.680,-117.990,2
3.585,33.680,-117.990,4
4.216,33.670,-117.990,2
3.490,33.680,-117.990,4
4.625,33.670,-117.990,2
4.038,33.670,-117.990,4
3.586,33.670,-117.990,4
3.235,33.660,-118.000,4
4.659,33.660,-117.990,2
3.062,33.660,-117.990,4
4.341,33.620,-118.020,2
10.115,33.650,-118.050,3
6.486,33.680,-118.000,2
4.812,33.670,-118.000,2
4.012,33.710,-118.000,4
2.761,33.710,-117.990,4
2.787,33.710,-117.990,4
5.389,33.710,-118.020,2
6.305,33.700,-118.020,2
4.445,33.720,-118.020,2
6.742,33.730,-118.010,2
5.138,33.730,-118.020,2
5.163,33.720,-118.030,2
4.665,33.720,-118.040,2
3.837,33.730,-117.990,4
6.739,33.730,-118.000,2
3.191,33.730,-117.990,4
5.551,33.720,-117.990,2
4.287,33.720,-117.990,2
3.628,33.720,-117.990,4
4.752,33.710,-118.010,2
7.248,33.700,-118.010,2
11.520,33.690,-118.010,3
4.625,33.700,-117.990,2
5.326,33.690,-117.990,2
1.671,33.690,-117.990,4
5.862,33.710,-118.020,2
7.785,33.700,-118.030,2
6.000,33.710,-118.030,2
9.527,33.670,-118.070,3
4.782,33.720,-118.040,2
4.186,33.720,-118.050,2
4.024,33.720,-118.040,4
5.883,33.700,-118.090,2
6.010,33.710,-118.040,2
6.619,33.750,-118.090,2
4.777,33.740,-118.100,2
5.401,33.750,-118.110,2
4.848,33.740,-118.110,2
4.637,33.740,-118.090,2
5.093,33.750,-118.110,2
4.537,33.740,-118.100,2
4.653,33.740,-118.100,2
5.048,33.730,-118.110,2
4.229,33.740,-118.100,2
4.904,33.720,-118.070,2
5.182,33.720,-118.070,2
8.740,33.710,-118.090,3
5.770,33.720,-118.060,2
8.828,33.710,-118.050,3
9.818,33.720,-118.060,3
9.835,33.730,-118.070,3
15.000,33.720,-118.060,3
10.542,33.730,-118.060,3
7.167,33.720,-118.080,2
5.070,33.730,-118.050,2
5.259,33.720,-118.050,2
3.804,33.720,-118.050,4
1.802,33.770,-118.090,4
2.194,33.770,-118.080,4
2.271,33.770,-118.080,4
1.907,33.770,-118.080,4
1.462,33.760,-118.080,4
1.808,33.760,-118.090,4
1.768,33.770,-118.090,4
1.611,33.760,-118.080,4
1.281,33.760,-118.080,4
2.095,33.760,-118.080,4
1.721,33.770,-118.090,4
2.925,33.760,-118.000,4
4.525,33.750,-118.010,2
2.759,33.750,-118.000,4
6.394,33.740,-118.000,2
4.250,33.760,-118.020,2
5.716,33.750,-118.020,2
5.742,33.760,-118.030,2
7.088,33.760,-118.040,2
5.200,33.750,-118.040,2
5.356,33.740,-118.040,2
6.128,33.740,-118.020,2
5.560,33.730,-118.020,2
6.061,33.740,-118.010,2
3.816,33.750,-117.980,4
3.344,33.750,-117.980,4
3.091,33.750,-117.990,4
4.740,33.740,-117.980,2
4.506,33.740,-117.990,2
4.426,33.740,-117.980,2
4.375,33.730,-117.990,2
6.654,33.730,-117.980,2
3.190,33.770,-117.990,4
4.019,33.760,-117.980,4
3.369,33.760,-117.990,4
1.944,33.760,-117.990,4
3.312,33.750,-117.990,4
2.138,33.760,-117.980,4
4.455,33.760,-117.980,2
5.135,33.750,-117.980,2
5.151,33.770,-118.020,2
5.009,33.770,-118.020,2
3.629,33.760,-118.020,4
5.422,33.770,-118.010,2
5.836,33.770,-118.010,2
3.986,33.760,-118.010,4
2.298,33.760,-118.010,4
3.433,33.770,-118.000,4
3.026,33.760,-118.000,4
3.514,33.770,-118.000,4
2.908,33.760,-118.000,4
3.062,33.760,-118.000,4
3.000,33.770,-118.030,4
5.208,33.770,-118.020,2
5.635,33.770,-118.030,2
5.805,33.770,-118.030,2
5.087,33.760,-118.030,2
7.157,33.760,-118.040,2
5.891,33.790,-118.030,2
4.155,33.790,-118.030,2
5.437,33.790,-118.010,2
5.545,33.780,-118.020,2
5.936,33.780,-118.010,2
5.106,33.780,-118.030,2
6.000,33.780,-118.010,2
6.645,33.780,-118.030,2
5.843,33.780,-118.040,2
5.771,33.780,-118.040,2
6.055,33.800,-118.080,2
7.122,33.800,-118.070,2
7.614,33.790,-118.080,2
6.614,33.780,-118.090,2
5.828,33.790,-118.070,2
6.631,33.790,-118.090,2
5.577,33.780,-118.080,2
6.932,33.780,-118.080,2
5.010,33.780,-118.080,2
6.114,33.790,-118.020,2
5.784,33.790,-118.010,2
5.875,33.800,-118.020,2
8.495,33.800,-118.020,3
5.320,33.800,-118.010,2
8.701,33.780,-118.050,3
6.000,33.780,-118.050,2
6.626,33.780,-118.050,2
7.346,33.780,-118.060,2
5.026,33.800,-118.040,2
4.800,33.800,-118.060,2
6.429,33.790,-118.070,2
4.138,33.800,-118.060,2
3.622,33.800,-118.060,4
3.644,33.800,-118.070,4
3.247,33.790,-118.050,4
4.540,33.840,-118.040,2
6.983,33.840,-118.050,2
4.668,33.830,-118.040,2
5.844,33.820,-118.040,2
4.055,33.830,-118.040,4
5.123,33.820,-118.050,2
4.583,33.820,-118.060,2
5.422,33.810,-118.060,2
8.541,33.810,-118.070,3
3.879,33.800,-118.070,4
3.316,33.810,-118.080,4
5.609,33.820,-118.030,2
3.682,33.820,-118.030,4
6.016,33.820,-118.030,2
4.747,33.820,-118.020,2
3.293,33.830,-118.020,4
4.225,33.830,-118.030,2
4.625,33.830,-118.030,2
3.175,33.830,-118.030,4
4.530,33.830,-118.060,2
5.702,33.830,-118.050,2
4.880,33.830,-118.060,2
8.612,33.820,-118.050,3
3.851,33.830,-118.060,4
4.646,33.820,-118.060,2
5.853,33.810,-118.040,2
5.685,33.810,-118.040,2
5.254,33.810,-118.050,2
5.709,33.810,-118.030,2
4.535,33.860,-118.030,2
5.609,33.850,-118.040,2
5.777,33.850,-118.040,2
6.174,33.850,-118.050,2
7.506,33.850,-118.040,2
3.843,33.850,-118.030,4
4.980,33.830,-118.010,2
3.963,33.840,-118.010,4
4.016,33.840,-118.030,4
3.150,33.830,-118.020,4
3.788,33.820,-118.020,4
4.159,33.820,-118.010,2
4.458,33.810,-118.010,2
5.115,33.810,-118.020,2
5.668,33.860,-118.020,2
5.342,33.850,-118.020,2
4.087,33.850,-118.030,2
3.916,33.850,-118.030,4
3.886,33.850,-118.010,4
4.633,33.850,-118.010,2
4.508,33.850,-118.000,2
3.431,33.860,-118.010,4
4.500,33.840,-118.010,2
5.178,33.840,-118.010,2
4.482,33.840,-118.020,2
5.475,33.840,-118.030,2
3.417,33.860,-117.990,4
4.978,33.850,-117.990,2
4.045,33.850,-118.000,4
3.875,33.860,-118.000,4
5.255,33.850,-117.990,2
5.103,33.840,-117.990,2
4.004,33.840,-118.000,4
2.817,33.840,-118.000,4
3.139,33.870,-118.010,4
3.025,33.860,-117.990,4
4.708,33.880,-118.000,2
3.369,33.880,-118.010,4
4.242,33.880,-117.990,2
3.956,33.880,-117.990,4
2.735,33.880,-118.000,4
3.120,33.870,-117.990,4
2.950,33.870,-118.000,4
3.015,33.870,-117.990,4
3.590,33.870,-117.990,4
2.900,33.860,-117.990,4
7.143,33.890,-117.980,2
6.670,33.880,-117.990,2
4.503,33.890,-117.990,2
8.562,33.890,-117.990,3
5.131,33.890,-117.970,2
2.865,33.890,-117.970,4
5.073,33.880,-117.970,2
6.243,33.880,-117.970,2
9.068,33.890,-117.970,3
6.039,33.880,-117.970,2
10.225,33.890,-117.970,3
1.708,39.170,-120.100,5
2.199,39.090,-120.060,5
1.191,39.150,-120.060,5
4.132,39.120,-120.200,5
3.038,39.140,-120.180,5
3.972,39.140,-120.160,5
3.656,39.170,-120.180,5
2.913,39.170,-120.150,5
5.750,39.150,-120.150,0
4.102,39.200,-120.150,5
3.567,39.180,-120.120,5
5.546,39.190,-120.100,0
3.938,39.190,-120.100,5
3.087,39.200,-120.100,5
4.580,39.210,-120.110,0
3.119,39.240,-120.110,5
4.818,39.230,-120.080,0
4.962,39.240,-120.070,0
3.010,39.250,-120.060,5
2.650,39.240,-120.040,5
4.136,39.270,-120.040,5
1.761,39.240,-120.020,5
3.006,39.240,-120.020,5
1.827,39.240,-120.020,5
2.602,39.260,-120.010,5
3.653,38.980,-120.910,5
2.816,39.020,-120.810,5
2.292,39.120,-120.690,5
2.632,39.020,-120.830,5
2.537,38.910,-121.060,5
2.427,38.900,-121.080,5
4.292,38.880,-121.060,5
2.670,38.890,-121.080,5
1.738,38.900,-121.070,5
5.290,38.890,-121.150,0
3.380,38.860,-121.120,5
3.092,38.870,-121.130,5
4.272,38.910,-121.150,5
6.000,38.850,-121.080,0
5.172,38.740,-121.160,0
6.479,38.770,-121.140,0
8.488,38.750,-121.160,0
4.214,38.840,-121.140,5
5.070,38.820,-121.140,0
4.168,38.800,-121.150,5
6.164,38.780,-121.180,0
5.186,38.800,-121.180,0
3.158,38.760,-121.210,5
4.396,38.750,-121.210,0
6.532,38.760,-121.170,0
7.750,38.730,-121.200,0
6.030,38.730,-121.180,0
4.794,38.750,-121.180,0
5.490,38.750,-121.240,0
4.900,38.720,-121.240,0
2.607,38.740,-121.270,5
5.345,38.730,-121.260,0
3.394,38.740,-121.260,5
5.419,38.730,-121.280,0
6.080,38.720,-121.270,0
4.485,38.720,-121.250,0
2.508,38.750,-121.270,5
4.050,38.740,-121.280,5
3.646,38.730,-121.300,5
3.141,38.730,-121.360,5
4.390,38.740,-121.320,0
4.052,38.750,-121.310,5
2.655,38.750,-121.300,5
2.108,38.750,-121.280,5
2.361,38.740,-121.300,5
4.226,38.770,-121.330,5
2.137,38.760,-121.280,5
2.719,38.750,-121.270,5
6.010,38.760,-121.290,0
5.872,38.770,-121.280,0
3.816,38.800,-121.280,5
3.529,38.780,-121.240,5
0.869,38.780,-121.240,5
2.081,38.780,-121.230,5
6.391,38.780,-121.220,0
5.450,38.820,-121.240,0
5.521,38.800,-121.250,0
3.790,38.790,-121.240,5
3.188,38.790,-121.240,5
2.229,38.790,-121.230,5
3.526,38.800,-121.220,5
6.000,38.870,-121.190,0
3.561,38.830,-121.210,5
4.409,38.850,-121.190,0
2.948,38.830,-121.180,5
4.086,38.850,-121.390,5
4.028,39.000,-121.300,5
2.708,38.970,-121.310,5
4.496,38.920,-121.220,0
4.477,38.870,-121.270,0
3.169,38.900,-121.290,5
2.766,38.900,-121.280,5
3.389,38.890,-121.290,5
3.471,38.890,-121.300,5
2.987,38.890,-121.300,5
2.819,38.890,-121.320,5
4.677,38.920,-121.140,0
3.032,38.920,-121.100,5
4.068,38.910,-121.110,5
1.018,38.940,-121.100,5
4.515,38.920,-121.070,0
3.302,38.920,-121.050,5
4.355,39.000,-121.150,5
4.513,38.950,-121.190,0
1.824,38.950,-121.110,5
2.129,38.950,-121.100,5
4.702,38.980,-121.060,0
4.821,38.970,-121.050,0
5.254,38.970,-121.090,0
5.013,39.000,-121.100,0
2.746,38.950,-121.080,5
2.428,38.930,-121.080,5
4.714,38.940,-121.070,0
2.750,38.950,-121.040,5
2.370,39.040,-120.990,5
3.635,38.990,-120.980,5
4.805,39.000,-121.040,0
3.973,39.010,-121.020,5
10.989,39.000,-121.000,3
3.920,39.180,-120.870,5
2.860,39.150,-120.870,5
3.015,39.270,-120.580,5
3.000,39.300,-120.330,5
4.082,39.280,-120.180,5
3.370,39.200,-120.220,5
2.533,39.120,-120.960,5
3.040,39.080,-120.980,5
3.197,39.050,-120.940,5
1.891,39.930,-120.980,5
2.812,39.930,-120.950,5
2.022,39.900,-120.930,5
2.881,39.930,-120.900,5
3.542,39.950,-120.900,5
2.956,39.960,-120.930,5
2.646,40.020,-120.920,5
2.266,39.900,-120.740,5
2.122,39.780,-120.570,5
2.202,39.720,-120.660,5
3.958,39.820,-120.740,5
2.589,39.750,-121.000,5
2.210,39.860,-121.140,5
2.516,39.790,-120.530,5
2.375,39.780,-120.480,5
1.783,39.800,-120.450,5
2.272,39.830,-120.460,5
2.167,39.820,-120.380,5
3.062,39.800,-120.150,5
2.213,40.170,-120.940,5
2.207,40.080,-120.910,5
1.577,40.140,-120.940,5
1.625,40.010,-121.230,5
2.955,40.130,-120.710,5
2.625,40.270,-121.250,5
3.596,40.310,-121.240,5
2.152,40.290,-121.230,5
5.845,40.230,-121.190,0
1.694,40.190,-121.080,5
3.484,40.230,-121.060,5
3.648,40.300,-121.090,5
1.688,40.290,-121.140,5
3.346,40.250,-121.150,5
2.547,34.000,-117.350,4
2.969,33.990,-117.360,4
2.431,34.000,-117.370,4
3.025,34.000,-117.370,4
3.362,34.000,-117.360,4
3.642,34.010,-117.370,4
3.369,34.000,-117.380,4
2.705,33.990,-117.380,4
2.028,33.980,-117.380,4
3.145,33.980,-117.390,4
3.069,33.970,-117.410,4
2.115,33.980,-117.370,4
1.639,33.970,-117.380,4
2.153,33.980,-117.380,4
1.119,33.980,-117.370,4
1.685,33.990,-117.370,4
2.044,33.980,-117.360,4
2.580,33.970,-117.370,4
1.451,33.970,-117.370,4
1.950,33.970,-117.370,4
2.025,33.980,-117.370,4
2.607,33.990,-117.350,4
1.694,33.980,-117.350,4
3.024,33.970,-117.350,4
2.760,33.970,-117.360,4
2.467,33.980,-117.360,4
7.252,33.960,-117.370,2
8.241,33.960,-117.350,2
7.663,33.950,-117.350,2
6.663,33.940,-117.370,2
8.533,33.920,-117.360,3
4.318,33.970,-117.390,2
2.689,33.970,-117.380,4
3.292,33.960,-117.390,4
3.575,33.960,-117.400,4
3.404,33.970,-117.390,4
5.019,33.970,-117.400,2
3.862,33.970,-117.400,4
2.380,33.960,-117.410,4
3.864,33.960,-117.410,4
4.337,33.970,-117.410,2
12.538,33.960,-117.440,3
3.868,33.960,-117.430,4
3.734,33.950,-117.440,4
3.138,33.950,-117.400,4
2.441,33.950,-117.400,4
2.958,33.950,-117.410,4
3.054,33.950,-117.410,4
2.817,33.950,-117.420,4
2.745,33.960,-117.420,4
3.021,33.960,-117.410,4
3.449,33.960,-117.380,4
3.167,33.950,-117.390,4
4.125,33.950,-117.390,2
1.160,33.950,-117.400,4
4.083,33.960,-117.390,4
4.354,33.950,-117.370,2
4.097,33.940,-117.370,4
4.062,33.940,-117.380,4
4.833,33.930,-117.390,2
3.711,33.950,-117.390,4
3.051,33.940,-117.400,4
2.222,33.930,-117.400,4
4.016,33.930,-117.410,4
3.587,33.940,-117.400,4
3.146,33.940,-117.400,4
2.870,33.940,-117.410,4
3.250,33.940,-117.410,4
3.179,33.930,-117.420,4
2.443,33.940,-117.410,4
3.540,33.940,-117.420,4
4.153,33.940,-117.420,2
4.053,33.950,-117.430,4
4.512,33.930,-117.430,2
2.187,33.930,-117.430,4
2.492,33.930,-117.430,4
4.633,33.930,-117.440,2
2.102,33.940,-117.450,4
3.912,33.940,-117.440,4
3.913,33.940,-117.440,4
4.178,33.940,-117.440,2
4.375,33.930,-117.440,2
3.273,33.930,-117.450,4
3.044,33.920,-117.440,4
3.733,33.910,-117.450,4
2.255,33.920,-117.450,4
2.385,33.920,-117.390,4
3.667,33.900,-117.400,4
4.279,33.900,-117.440,2
4.322,33.910,-117.430,2
7.720,33.890,-117.420,2
2.708,34.010,-117.400,4
2.644,34.010,-117.410,4
3.050,34.020,-117.430,4
4.232,34.020,-117.420,2
1.696,34.000,-117.400,4
2.074,34.000,-117.400,4
1.905,34.000,-117.410,4
4.259,33.980,-117.430,2
3.061,33.980,-117.420,4
2.760,34.010,-117.450,4
3.091,34.010,-117.430,4
1.472,34.000,-117.410,4
3.016,34.000,-117.420,4
4.566,33.990,-117.430,2
4.562,33.990,-117.440,2
4.406,34.000,-117.500,2
4.840,33.990,-117.490,2
3.397,33.980,-117.480,4
4.837,33.980,-117.490,2
4.210,33.980,-117.500,2
4.989,33.980,-117.470,2
4.369,34.010,-117.480,2
3.671,34.020,-117.490,4
4.455,34.020,-117.490,2
2.176,34.020,-117.510,4
3.853,34.000,-117.480,4
3.207,34.000,-117.510,4
5.276,33.990,-117.520,2
3.891,33.970,-117.530,4
4.083,33.970,-117.530,4
3.669,33.970,-117.510,4
5.327,34.020,-117.530,2
3.186,33.940,-117.600,4
2.698,34.000,-117.550,4
4.226,33.940,-117.530,2
4.476,33.940,-117.550,2
1.625,33.940,-117.560,4
7.021,33.940,-117.560,2
7.541,33.930,-117.570,2
5.933,33.950,-117.550,2
5.487,33.910,-117.590,2
3.553,33.900,-117.570,4
2.342,33.890,-117.560,4
5.697,33.890,-117.550,2
5.170,33.890,-117.520,2
7.238,33.910,-117.600,2
4.186,33.930,-117.550,2
4.817,33.920,-117.550,2
3.446,33.900,-117.550,4
6.156,33.920,-117.530,2
6.155,33.920,-117.580,2
5.373,33.910,-117.570,2
7.812,33.930,-117.590,2
4.372,33.930,-117.500,2
3.286,33.910,-117.490,4
2.982,33.920,-117.500,4
4.550,33.920,-117.500,2
4.998,33.950,-117.510,2
3.698,33.950,-117.460,4
4.126,33.950,-117.470,2
4.298,33.960,-117.500,2
4.821,33.950,-117.500,2
1.706,33.940,-117.460,4
3.069,33.940,-117.470,4
2.781,33.940,-117.480,4
3.199,33.940,-117.480,4
4.026,33.940,-117.490,4
3.012,33.930,-117.460,4
3.743,33.930,-117.460,4
3.521,33.920,-117.460,4
3.403,33.930,-117.470,4
3.231,33.940,-117.470,4
3.523,33.940,-117.460,4
2.678,33.930,-117.480,4
3.658,33.920,-117.470,4
3.952,33.930,-117.490,4
2.224,33.910,-117.470,4
3.319,33.900,-117.460,4
4.729,33.890,-117.480,2
3.607,33.900,-117.490,4
4.221,33.910,-117.480,2
6.809,33.880,-117.440,2
4.056,33.890,-117.510,4
4.131,33.880,-117.510,2
2.566,33.880,-117.520,4
3.131,33.880,-117.530,4
5.049,33.870,-117.500,2
2.486,33.880,-117.560,4
2.365,33.890,-117.580,4
2.237,33.880,-117.550,4
2.220,33.870,-117.570,4
2.068,33.880,-117.560,4
2.316,33.880,-117.570,4
2.304,33.880,-117.570,4
1.688,33.870,-117.580,4
2.439,33.880,-117.590,4
2.611,33.880,-117.590,4
2.297,33.880,-117.580,4
2.333,33.870,-117.570,4
5.193,33.870,-117.570,2
5.046,33.870,-117.580,2
3.292,33.870,-117.580,4
3.531,33.870,-117.580,4
4.869,33.850,-117.550,2
5.479,33.830,-117.560,2
5.286,33.850,-117.580,2
4.125,33.820,-117.540,2
4.239,33.830,-117.550,2
