MedInc,Latitude,Longitude,Cluster
2.287,41.810,-124.150,1
2.969,41.680,-123.910,1
3.130,41.880,-123.830,1
2.020,41.540,-123.920,1
1.554,38.960,-119.940,1
2.625,38.950,-119.950,1
2.020,38.950,-119.950,1
1.724,38.950,-119.950,1
2.320,38.950,-119.940,1
2.587,38.940,-119.950,1
2.492,38.940,-119.930,1
1.967,38.940,-119.970,1
3.181,38.930,-119.970,4
3.542,38.960,-119.980,4
2.259,38.940,-119.960,1
1.891,38.940,-119.960,1
2.830,38.930,-119.960,1
4.600,38.920,-119.940,4
1.902,38.940,-119.980,1
4.042,38.940,-119.980,4
3.163,38.940,-119.990,4
3.081,38.940,-119.990,4
2.909,38.930,-119.990,1
2.328,38.930,-119.980,1
2.661,38.930,-119.980,1
3.150,38.920,-119.980,4
2.071,38.920,-119.980,1
3.972,38.930,-120.000,4
2.996,38.930,-120.010,4
3.329,38.920,-120.000,4
3.500,38.920,-120.000,4
1.719,38.920,-120.010,1
2.675,38.920,-120.010,1
2.206,38.910,-120.020,1
3.240,38.920,-120.020,4
2.094,38.910,-120.010,1
1.985,38.910,-120.010,1
3.009,38.890,-120.010,4
1.973,38.900,-120.000,1
2.746,38.880,-119.990,1
3.500,38.900,-119.980,4
5.072,38.910,-119.920,3
4.225,38.870,-120.000,4
3.571,38.840,-119.960,4
4.333,38.760,-120.020,4
3.789,38.860,-120.040,4
3.833,38.890,-120.030,4
3.017,38.860,-120.020,4
2.875,39.060,-120.130,1
4.031,39.040,-120.160,4
4.975,39.010,-120.160,4
4.071,39.010,-120.060,4
1.875,38.910,-120.100,1
4.831,38.910,-120.970,4
3.930,38.810,-121.040,4
3.763,38.940,-120.720,4
2.902,38.910,-120.880,1
3.203,38.860,-120.920,4
2.856,38.830,-120.870,1
3.163,38.810,-120.840,4
2.944,38.890,-120.810,1
1.722,38.830,-120.790,1
3.469,38.850,-120.710,4
4.958,38.870,-120.500,4
0.923,38.900,-120.300,1
4.708,38.680,-121.090,4
6.844,38.670,-121.080,3
4.639,38.660,-121.070,4
6.314,38.700,-121.060,3
5.334,38.580,-121.000,3
4.728,38.730,-121.010,4
4.116,38.690,-120.990,4
4.525,38.660,-121.020,4
5.441,38.670,-120.990,3
5.584,38.670,-120.980,3
3.225,38.660,-120.980,4
3.296,38.680,-120.980,4
5.203,38.690,-120.950,3
3.904,38.660,-120.960,4
4.071,38.650,-120.970,4
4.557,38.650,-120.930,4
4.184,38.620,-120.910,4
4.398,38.790,-120.950,4
5.511,38.770,-120.930,3
4.835,38.730,-120.910,4
4.000,38.710,-120.870,4
4.825,38.770,-120.840,4
2.562,38.750,-120.860,1
2.227,38.740,-120.830,1
2.881,38.730,-120.840,1
2.510,38.730,-120.810,1
2.160,38.740,-120.780,1
2.331,38.740,-120.810,1
2.639,38.760,-120.760,1
1.562,38.730,-120.760,1
2.984,38.730,-120.780,1
2.727,38.730,-120.810,1
3.641,38.720,-120.780,4
2.168,38.760,-120.670,1
2.900,38.750,-120.700,1
2.922,38.730,-120.710,1
4.030,38.770,-120.580,4
2.358,38.770,-120.580,1
3.022,38.760,-120.600,4
1.727,38.760,-120.590,1
2.720,38.750,-120.630,1
4.071,38.690,-120.700,4
4.067,38.730,-120.630,4
4.020,38.710,-120.620,4
3.079,38.680,-120.630,1
3.981,38.750,-120.540,4
2.587,38.600,-120.760,1
2.504,38.610,-120.660,1
2.683,38.570,-120.720,1
3.612,38.530,-120.590,4
3.519,38.610,-120.440,4
3.567,38.710,-120.320,4
4.625,38.800,-120.080,4
4.083,38.580,-120.880,4
5.737,38.630,-120.840,3
3.057,38.670,-120.810,4
3.551,38.650,-120.760,4
3.487,38.690,-120.850,4
2.332,38.700,-120.790,1
2.101,36.730,-119.810,5
1.372,36.730,-119.810,5
1.562,36.740,-119.810,5
1.975,36.730,-119.790,5
1.701,36.730,-119.800,5
0.951,36.720,-119.800,5
1.583,36.720,-119.810,5
2.221,36.730,-119.810,5
2.152,36.730,-119.770,5
1.443,36.720,-119.770,5
1.234,36.730,-119.780,5
1.783,36.730,-119.770,5
1.523,36.750,-119.770,5
1.555,36.740,-119.770,5
2.505,36.740,-119.780,5
1.238,36.750,-119.780,5
1.281,36.750,-119.780,5
1.051,36.740,-119.790,5
2.109,36.740,-119.790,5
0.799,36.740,-119.800,5
1.353,36.750,-119.800,5
1.123,36.750,-119.790,5
1.897,36.740,-119.820,5
1.643,36.720,-119.820,5
2.618,36.720,-119.820,5
2.414,36.730,-119.830,5
4.350,36.720,-119.830,2
2.417,36.710,-119.830,5
1.250,36.720,-119.790,5
2.004,36.710,-119.800,5
1.562,36.710,-119.810,5
1.048,36.720,-119.800,5
1.047,36.720,-119.800,5
1.392,36.700,-119.790,5
1.330,36.700,-119.800,5
1.240,36.700,-119.810,5
2.146,36.720,-119.780,5
1.305,36.720,-119.790,5
1.359,36.710,-119.780,5
2.191,36.710,-119.740,5
1.561,36.710,-119.760,5
2.875,36.720,-119.760,5
1.458,36.710,-119.750,5
2.327,36.730,-119.740,5
2.130,36.720,-119.740,5
1.334,36.720,-119.750,5
1.872,36.730,-119.760,5
1.442,36.730,-119.760,5
1.633,36.730,-119.750,5
2.054,36.730,-119.740,5
4.746,36.750,-119.690,2
2.781,36.740,-119.670,5
1.545,36.740,-119.690,5
4.003,36.750,-119.690,2
4.920,36.730,-119.670,2
7.221,36.730,-119.690,2
3.513,36.740,-119.690,5
4.458,36.710,-119.690,2
2.688,36.720,-119.670,5
1.401,36.730,-119.730,5
1.465,36.730,-119.720,5
6.816,36.720,-119.720,3
0.699,36.720,-119.730,5
2.244,36.730,-119.730,5
5.261,36.730,-119.710,2
3.018,36.710,-119.720,5
2.029,36.720,-119.730,5
1.799,36.680,-119.730,5
2.156,36.690,-119.690,5
1.835,36.680,-119.760,5
3.921,36.650,-119.670,2
3.411,36.640,-119.630,5
1.661,36.620,-119.650,5
3.014,36.630,-119.680,5
2.901,36.650,-119.740,5
1.660,36.620,-119.680,5
3.578,36.620,-119.730,2
3.344,36.590,-119.730,5
2.169,36.680,-119.800,5
2.770,36.650,-119.780,5
2.247,36.640,-119.820,5
1.769,36.650,-119.800,5
2.615,36.730,-119.890,5
2.066,36.720,-119.870,5
2.581,36.700,-119.890,5
3.538,36.740,-119.850,5
1.482,36.770,-119.840,5
1.976,36.760,-119.830,5
2.078,36.750,-119.820,5
1.575,36.750,-119.840,5
1.393,36.750,-119.830,5
2.931,36.760,-119.810,5
2.203,36.760,-119.810,5
1.764,36.750,-119.810,5
1.897,36.760,-119.820,5
1.403,36.760,-119.820,5
1.643,36.760,-119.800,5
1.730,36.750,-119.800,5
2.438,36.760,-119.810,5
2.395,36.760,-119.800,5
1.175,36.760,-119.790,5
1.000,36.750,-119.790,5
1.527,36.750,-119.800,5
2.106,36.760,-119.790,5
1.734,36.760,-119.780,5
1.294,36.750,-119.780,5
1.464,36.750,-119.780,5
1.750,36.760,-119.780,5
1.477,36.760,-119.760,5
2.190,36.750,-119.760,5
1.254,36.750,-119.760,5
1.210,36.760,-119.770,5
1.869,36.760,-119.770,5
1.517,36.760,-119.770,5
1.655,36.750,-119.760,5
1.303,36.740,-119.760,5
1.867,36.740,-119.770,5
3.312,36.740,-119.770,5
1.708,36.750,-119.770,5
1.864,36.750,-119.760,5
2.954,36.750,-119.740,5
1.206,36.740,-119.740,5
1.896,36.740,-119.750,5
1.996,36.750,-119.750,5
2.511,36.750,-119.750,5
1.799,36.760,-119.740,5
1.477,36.760,-119.740,5
1.411,36.760,-119.750,5
1.328,36.760,-119.750,5
2.301,36.760,-119.720,5
2.661,36.750,-119.720,5
3.100,36.760,-119.730,5
3.951,36.750,-119.720,2
1.607,36.740,-119.730,5
3.172,36.750,-119.730,5
2.496,36.750,-119.700,5
2.473,36.740,-119.710,5
2.311,36.760,-119.710,5
3.809,36.800,-119.700,2
3.668,36.790,-119.710,2
2.146,36.770,-119.710,5
3.142,36.800,-119.730,5
2.165,36.800,-119.720,5
3.195,36.800,-119.720,5
3.934,36.800,-119.710,2
3.250,36.800,-119.710,5
2.054,36.810,-119.710,5
2.693,36.800,-119.700,5
3.000,36.800,-119.710,5
2.625,36.800,-119.720,5
3.758,36.800,-119.730,2
2.677,36.810,-119.720,5
2.941,36.770,-119.730,5
2.574,36.770,-119.740,5
2.673,36.770,-119.750,5
2.441,36.780,-119.750,5
2.333,36.780,-119.750,5
2.247,36.780,-119.740,5
2.785,36.770,-119.760,5
2.144,36.770,-119.760,5
2.056,36.770,-119.770,5
2.543,36.780,-119.770,5
1.938,36.780,-119.770,5
1.218,36.770,-119.770,5
2.356,36.770,-119.780,5
1.978,36.780,-119.780,5
2.036,36.770,-119.790,5
3.811,36.770,-119.800,2
2.261,36.780,-119.800,5
2.319,36.780,-119.790,5
2.397,36.770,-119.790,5
3.597,36.780,-119.810,2
3.150,36.770,-119.810,5
2.580,36.770,-119.810,5
3.426,36.770,-119.810,5
3.625,36.780,-119.810,2
2.613,36.780,-119.820,5
3.057,36.770,-119.820,5
2.908,36.770,-119.820,5
2.429,36.770,-119.830,5
2.625,36.770,-119.830,5
2.836,36.780,-119.830,5
3.652,36.790,-119.870,2
3.094,36.790,-119.870,5
3.782,36.790,-119.890,2
3.421,36.780,-119.870,5
2.786,36.780,-119.850,5
2.985,36.780,-119.860,5
2.045,36.770,-119.850,5
2.932,36.770,-119.850,5
1.821,36.760,-119.850,5
2.819,36.750,-119.850,5
2.875,36.760,-119.870,5
3.312,36.790,-119.900,5
4.172,36.760,-119.890,2
3.620,36.770,-119.920,2
2.981,36.790,-120.080,5
2.319,36.770,-120.210,5
1.700,36.660,-120.100,5
3.486,36.740,-119.980,5
2.685,36.700,-120.000,5
1.617,36.740,-120.040,5
1.830,36.720,-120.050,5
3.600,36.720,-120.080,2
1.800,36.720,-120.060,5
3.087,36.740,-120.070,5
3.430,36.800,-119.950,5
3.281,36.800,-119.990,5
2.162,36.800,-120.020,5
2.792,36.790,-120.040,5
3.806,36.830,-119.910,5
1.322,36.810,-119.880,5
7.500,36.850,-119.880,3
5.178,36.830,-119.870,3
6.718,36.830,-119.850,3
4.804,36.830,-119.850,2
4.762,36.820,-119.860,2
3.324,36.820,-119.850,5
5.584,36.820,-119.850,3
5.540,36.820,-119.850,2
4.213,36.830,-119.880,5
3.394,36.810,-119.860,5
4.673,36.810,-119.870,2
3.755,36.810,-119.850,2
3.656,36.800,-119.850,2
2.957,36.800,-119.850,5
2.559,36.800,-119.860,5
10.514,36.850,-119.840,3
8.967,36.840,-119.850,3
8.772,36.840,-119.840,3
6.864,36.830,-119.840,3
6.990,36.830,-119.830,3
5.324,36.830,-119.820,3
7.420,36.830,-119.840,3
6.117,36.830,-119.820,3
5.536,36.820,-119.840,2
7.291,36.820,-119.830,3
5.281,36.820,-119.820,2
5.070,36.810,-119.820,2
7.706,36.810,-119.840,3
8.361,36.860,-119.780,3
8.274,36.860,-119.770,3
5.990,36.850,-119.770,3
5.389,36.840,-119.770,2
3.257,36.840,-119.770,5
3.215,36.840,-119.780,5
2.827,36.850,-119.780,5
4.207,36.860,-119.780,5
1.951,36.850,-119.790,5
1.793,36.840,-119.790,5
3.766,36.860,-119.800,5
4.230,36.850,-119.810,5
5.487,36.840,-119.820,3
3.323,36.840,-119.820,5
4.049,36.830,-119.810,5
5.644,36.830,-119.810,3
2.367,36.830,-119.780,5
3.214,36.820,-119.790,5
4.332,36.830,-119.800,5
2.221,36.830,-119.790,5
3.417,36.820,-119.790,5
1.771,36.820,-119.780,5
3.454,36.820,-119.800,5
5.451,36.810,-119.810,2
6.336,36.800,-119.800,3
6.157,36.800,-119.810,3
3.857,36.800,-119.830,2
2.947,36.800,-119.820,5
3.596,36.800,-119.810,2
3.125,36.800,-119.830,5
3.407,36.800,-119.840,5
2.047,36.800,-119.840,5
3.327,36.790,-119.830,5
2.522,36.780,-119.830,5
1.339,36.780,-119.840,5
3.345,36.790,-119.840,5
1.958,36.790,-119.830,5
2.032,36.780,-119.810,5
3.000,36.780,-119.810,5
2.606,36.780,-119.820,5
2.652,36.790,-119.820,5
1.685,36.790,-119.820,5
2.951,36.790,-119.810,5
1.939,36.790,-119.790,5
2.030,36.780,-119.790,5
3.554,36.780,-119.800,5
2.417,36.790,-119.810,5
5.187,36.790,-119.800,2
3.069,36.810,-119.790,5
1.851,36.800,-119.780,5
3.320,36.800,-119.790,5
4.250,36.810,-119.790,2
3.264,36.790,-119.770,5
2.329,36.780,-119.780,5
2.256,36.790,-119.790,5
1.512,36.790,-119.790,5
2.930,36.790,-119.780,5
2.154,36.790,-119.760,5
2.138,36.780,-119.760,5
2.994,36.790,-119.770,5
3.328,36.790,-119.760,5
2.157,36.790,-119.740,5
2.293,36.780,-119.750,5
2.589,36.800,-119.760,5
2.924,36.800,-119.770,5
2.899,36.800,-119.780,5
2.209,36.800,-119.760,5
2.722,36.800,-119.770,5
2.468,36.800,-119.740,5
2.333,36.800,-119.750,5
2.197,36.800,-119.750,5
1.272,36.810,-119.760,5
3.428,36.810,-119.770,5
2.337,36.820,-119.760,5
3.567,36.810,-119.770,5
3.625,36.820,-119.780,2
4.215,36.830,-119.780,5
4.518,36.830,-119.760,2
5.260,36.830,-119.760,2
4.780,36.830,-119.770,2
5.064,36.830,-119.770,2
4.020,36.830,-119.760,5
4.929,36.830,-119.750,2
4.110,36.830,-119.740,5
5.327,36.910,-119.770,2
5.094,36.870,-119.750,2
3.903,36.850,-119.740,5
2.486,36.940,-119.700,5
6.941,36.880,-119.710,3
4.000,36.860,-119.690,5
4.540,36.850,-119.690,2
5.308,36.890,-119.670,2
2.590,36.830,-119.700,5
2.317,36.820,-119.700,5
2.716,36.810,-119.700,5
1.806,36.830,-119.710,5
3.508,36.830,-119.710,5
5.348,36.830,-119.730,2
5.083,36.830,-119.730,2
2.338,36.820,-119.710,5
1.662,36.810,-119.710,5
1.797,36.810,-119.710,5
2.945,36.810,-119.720,5
2.778,36.810,-119.730,5
1.948,36.820,-119.720,5
2.264,36.820,-119.720,5
3.994,36.830,-119.690,5
4.933,36.830,-119.690,2
1.491,36.830,-119.690,5
3.181,36.830,-119.690,5
4.436,36.830,-119.670,2
5.086,36.830,-119.670,2
6.113,36.830,-119.680,3
4.558,36.820,-119.670,2
4.943,36.810,-119.670,2
5.025,36.810,-119.680,2
1.802,36.820,-119.690,5
4.810,36.820,-119.690,2
3.979,36.810,-119.680,2
2.545,36.810,-119.690,5
4.493,36.810,-119.690,2
4.207,36.800,-119.680,2
3.281,36.800,-119.690,5
6.011,36.800,-119.670,2
3.770,36.790,-119.690,2
3.542,36.790,-119.680,5
2.740,36.790,-119.690,5
2.688,36.770,-119.690,5
4.099,36.790,-119.690,2
6.013,36.770,-119.680,2
4.990,36.850,-119.640,2
5.674,36.820,-119.640,2
4.526,36.790,-119.630,2
4.925,36.760,-119.630,2
3.083,36.700,-119.630,5
4.562,36.780,-119.530,2
5.489,36.830,-119.580,2
4.023,36.770,-119.580,2
4.537,36.720,-119.590,2
4.594,36.740,-119.500,2
3.616,36.720,-119.570,2
2.574,36.710,-119.560,5
2.181,36.710,-119.560,5
2.646,36.710,-119.570,5
2.682,36.700,-119.570,5
2.118,36.700,-119.560,5
2.369,36.700,-119.550,5
3.144,36.700,-119.570,5
3.726,36.700,-119.570,2
1.977,36.690,-119.580,5
1.713,36.690,-119.550,5
2.245,36.700,-119.540,5
1.908,36.710,-119.550,5
2.151,36.720,-119.550,5
2.590,36.710,-119.520,5
3.292,36.690,-119.470,5
3.404,36.680,-119.410,5
3.625,36.630,-119.430,2
2.362,36.640,-119.390,5
3.507,36.590,-119.400,5
2.336,37.100,-119.490,5
4.268,36.940,-119.610,5
3.332,37.020,-119.570,5
3.174,37.000,-119.480,5
3.914,36.910,-119.460,5
2.000,36.890,-119.330,5
4.184,37.250,-119.210,5
4.156,37.130,-118.940,5
3.327,37.090,-119.400,5
3.875,37.120,-119.340,5
3.073,37.110,-119.280,5
5.131,37.060,-119.320,2
3.786,36.790,-118.910,2
2.690,36.800,-119.240,5
2.220,36.710,-119.250,5
2.228,36.690,-119.120,5
2.606,36.620,-119.340,5
1.649,36.630,-119.310,5
1.729,36.620,-119.310,5
1.564,36.620,-119.320,5
1.448,36.620,-119.310,5
2.422,36.610,-119.430,5
2.286,36.600,-119.440,5
2.042,36.600,-119.440,5
2.500,36.600,-119.450,5
3.625,36.610,-119.460,2
3.792,36.610,-119.450,2
3.907,36.610,-119.440,2
1.767,36.590,-119.430,5
2.825,36.590,-119.440,5
1.897,36.600,-119.450,5
1.516,36.590,-119.440,5
3.984,36.600,-119.460,2
1.688,36.590,-119.450,5
2.523,36.580,-119.440,5
3.781,36.580,-119.450,2
3.825,36.590,-119.450,2
2.309,36.600,-119.550,5
1.494,36.610,-119.540,5
1.586,36.610,-119.550,5
2.221,36.620,-119.500,5
1.991,36.580,-119.490,5
1.896,36.610,-119.520,5
1.562,36.610,-119.530,5
1.609,36.660,-119.600,5
3.052,36.640,-119.590,5
2.556,36.650,-119.530,5
1.968,36.600,-119.630,5
2.686,36.580,-119.620,5
3.599,36.570,-119.590,2
2.829,36.580,-119.600,5
2.697,36.580,-119.610,5
4.020,36.590,-119.620,2
2.273,36.590,-119.610,5
2.556,36.570,-119.600,5
1.833,36.570,-119.600,5
1.583,36.570,-119.610,5
1.265,36.580,-119.630,5
1.442,36.560,-119.600,5
2.066,36.560,-119.640,5
1.625,36.560,-119.610,5
1.888,36.560,-119.620,5
3.292,36.550,-119.530,5
4.205,36.520,-119.540,2
2.213,36.510,-119.550,5
1.663,36.510,-119.560,5
2.503,36.510,-119.560,5
3.029,36.520,-119.550,5
3.202,36.530,-119.560,5
3.047,36.560,-119.730,5
2.191,36.570,-119.670,5
3.133,36.510,-119.650,5
3.321,36.520,-119.590,5
2.592,36.520,-119.730,5
3.208,36.440,-119.770,5
2.812,36.460,-119.690,5
1.781,36.430,-119.690,5
2.404,36.540,-119.870,5
2.022,36.550,-119.790,5
2.732,36.510,-119.810,5
2.438,36.540,-119.840,5
2.521,36.540,-119.830,5
2.975,36.640,-119.890,5
2.031,36.570,-119.970,5
2.481,36.580,-119.900,5
2.401,36.600,-119.810,5
2.447,36.450,-119.860,5
1.718,36.430,-119.860,5
2.891,36.430,-119.850,5
2.177,36.440,-119.970,5
2.115,36.340,-120.080,5
2.329,36.160,-120.100,5
1.509,36.210,-120.100,5
1.419,36.190,-120.090,5
2.440,36.290,-120.270,5
2.146,36.180,-120.430,5
3.066,36.160,-120.370,5
1.826,36.140,-120.360,5
2.746,36.150,-120.380,5
3.264,36.130,-120.370,5
4.381,36.150,-120.370,2
2.779,36.160,-120.350,5
1.708,36.140,-120.350,5
3.013,36.130,-120.360,5
2.250,36.650,-120.310,5
2.494,36.650,-120.250,5
2.303,36.590,-120.180,5
2.293,36.610,-120.190,5
1.554,36.600,-120.190,5
2.479,36.490,-120.220,5
1.947,36.770,-120.410,5
2.500,36.720,-120.670,5
1.942,36.550,-120.510,5
1.718,36.780,-120.390,5
1.906,36.750,-120.380,5
1.812,36.760,-120.380,5
1.404,36.760,-120.380,5
1.339,36.870,-120.460,5
2.352,36.860,-120.450,5
2.818,36.840,-120.440,5
2.176,36.850,-120.450,5
2.441,36.860,-120.510,5
2.329,36.970,-120.550,5
2.208,36.840,-120.690,5
4.125,36.510,-119.550,2
4.625,36.510,-119.540,2
2.019,39.750,-122.200,1
1.695,39.750,-122.180,1
3.047,39.740,-122.160,1
2.351,39.740,-122.190,1
3.047,39.790,-122.250,1
2.325,39.780,-122.160,1
2.257,39.740,-122.130,1
3.350,39.700,-122.180,1
1.938,39.750,-122.230,1
1.661,39.710,-122.740,1
2.385,39.680,-122.380,1
3.643,39.650,-122.140,1
3.250,39.550,-122.180,1
2.486,39.500,-122.530,1
2.165,39.530,-122.190,1
2.357,39.530,-122.200,1
1.371,39.530,-122.230,1
2.100,39.510,-122.220,1
2.062,39.520,-122.200,1
2.833,39.510,-122.200,1
2.171,39.500,-122.190,1
2.562,39.720,-122.040,1
2.847,39.600,-122.050,1
2.492,39.470,-122.100,1
1.832,39.450,-121.940,1
2.175,39.740,-122.010,1
0.957,40.800,-124.170,1
1.731,40.800,-124.160,1
1.778,40.790,-124.160,1
1.585,40.800,-124.170,1
1.853,40.800,-124.170,1
2.257,40.790,-124.160,1
2.542,40.780,-124.160,1
1.637,40.780,-124.170,1
1.824,40.780,-124.190,1
1.745,40.790,-124.180,1
1.467,40.790,-124.180,1
1.969,40.790,-124.170,1
2.904,40.780,-124.160,1
2.853,40.770,-124.160,1
2.223,40.770,-124.170,1
2.554,40.780,-124.180,1
2.510,40.780,-124.180,1
2.161,40.780,-124.180,1
4.852,40.750,-124.170,4
2.806,40.760,-124.170,1
2.442,40.770,-124.190,1
1.750,40.810,-124.150,1
2.500,40.800,-124.140,1
1.755,40.800,-124.150,1
1.611,40.800,-124.160,1
1.139,40.800,-124.160,1
2.490,40.790,-124.140,1
3.171,40.780,-124.150,1
3.800,40.780,-124.160,1
2.114,40.790,-124.160,1
3.022,40.790,-124.150,1
3.422,40.780,-124.140,1
2.914,40.770,-124.140,1
3.375,40.760,-124.150,1
3.398,40.780,-124.150,1
2.554,40.810,-124.110,1
2.110,40.780,-124.130,1
2.248,40.800,-124.130,1
2.883,40.790,-124.130,1
3.583,40.790,-124.130,1
3.222,40.860,-124.060,1
3.516,40.850,-124.050,1
3.979,40.800,-124.020,1
1.116,40.860,-124.080,1
1.174,40.860,-124.090,1
1.158,40.870,-124.090,1
2.214,40.870,-124.070,1
1.148,40.870,-124.080,1
2.219,40.880,-124.090,1
0.768,40.870,-124.070,1
1.725,40.880,-124.150,1
2.066,40.880,-124.100,1
1.533,40.880,-124.090,1
2.432,40.880,-124.090,1
2.732,40.900,-124.100,1
3.346,40.810,-124.230,1
2.567,40.880,-124.060,1
3.047,40.660,-123.740,1
1.667,40.910,-124.080,1
2.064,41.030,-123.760,1
1.049,41.320,-123.850,1
1.821,41.090,-123.720,1
1.491,41.110,-123.630,1
1.806,41.300,-123.660,1
2.154,41.010,-123.520,1
2.016,41.360,-124.080,1
2.471,41.130,-124.060,1
3.021,41.060,-124.140,1
1.974,41.040,-124.100,1
3.538,40.970,-124.010,1
2.949,40.920,-124.000,1
2.456,40.890,-124.010,1
2.692,40.880,-123.980,1
3.289,40.930,-123.880,1
2.173,41.020,-124.160,1
2.685,40.990,-124.080,1
3.141,40.950,-124.160,1
2.960,40.950,-124.110,1
2.589,40.950,-124.090,1
3.508,40.930,-124.110,1
2.764,40.930,-124.110,1
2.315,40.940,-124.080,1
2.818,40.920,-124.090,1
5.033,40.940,-124.050,1
1.899,40.950,-124.100,1
2.991,40.810,-124.070,1
3.809,40.720,-124.020,1
3.966,40.730,-124.100,1
4.036,40.740,-124.170,1
2.845,40.720,-124.140,1
4.205,40.670,-124.140,1
3.536,40.730,-124.190,1
1.653,40.750,-124.210,1
2.518,40.690,-124.270,1
3.054,40.620,-124.180,1
2.896,40.620,-124.170,1
2.580,40.620,-124.130,1
2.452,40.600,-124.160,1
2.094,40.590,-124.150,1
4.025,40.600,-124.140,1
1.562,40.590,-124.140,1
2.178,40.590,-124.140,1
3.441,40.590,-124.050,1
2.764,40.550,-124.090,1
2.317,40.570,-123.960,1
1.715,40.480,-123.730,1
2.699,40.580,-124.140,1
2.135,40.570,-124.140,1
2.490,40.570,-124.110,1
3.250,40.550,-124.130,1
2.236,40.500,-124.100,1
1.757,40.500,-124.100,1
2.395,40.440,-124.090,1
3.534,40.470,-124.100,1
2.609,40.450,-124.030,1
2.357,40.580,-124.260,1
3.081,40.540,-124.230,1
3.015,40.540,-124.350,1
1.942,40.280,-124.250,1
2.625,40.060,-124.080,1
1.319,40.220,-124.000,1
2.096,40.280,-123.840,1
1.725,40.240,-123.680,1
1.223,40.160,-123.820,1
2.087,40.120,-123.820,1
1.962,40.110,-123.750,1
2.186,40.050,-123.780,1
1.879,33.120,-115.520,0
2.163,33.130,-115.520,0
2.101,33.120,-115.510,0
1.000,33.190,-115.460,0
1.655,33.240,-115.510,0
2.451,33.200,-115.600,0
2.900,33.090,-115.730,0
2.046,33.040,-115.620,0
2.297,33.040,-115.620,0
3.347,33.040,-115.600,0
3.404,32.990,-115.410,0
3.198,32.960,-115.590,0
1.458,32.980,-115.520,0
2.205,32.980,-115.520,0
1.716,32.990,-115.530,0
1.909,32.990,-115.510,0
1.537,32.990,-115.540,0
1.946,32.980,-115.540,0
4.352,32.990,-115.540,0
3.259,32.980,-115.550,0
3.009,32.970,-115.540,0
2.406,32.970,-115.530,0
5.435,32.980,-115.550,2
3.818,32.960,-115.560,0
1.522,32.970,-115.530,0
1.975,32.970,-115.520,0
1.991,32.970,-115.520,0
3.653,32.820,-115.320,0
6.256,32.760,-115.390,0
3.318,32.860,-115.400,0
2.359,32.810,-115.370,0
1.938,32.820,-115.370,0
3.574,32.820,-115.370,0
1.994,32.820,-115.380,0
1.896,32.810,-115.380,0
1.760,32.810,-115.370,0
3.240,32.850,-115.570,0
1.741,32.850,-115.570,0
1.953,32.840,-115.570,0
3.528,32.830,-115.570,0
4.875,32.850,-115.590,2
4.129,32.870,-115.600,0
3.358,32.870,-115.490,0
3.167,32.800,-115.640,0
2.179,32.790,-115.690,0
2.208,32.800,-115.730,0
2.094,32.750,-115.720,0
1.625,32.750,-115.640,0
4.475,32.810,-115.580,0
2.566,32.820,-115.550,0
3.660,32.810,-115.580,0
1.719,32.800,-115.570,0
1.185,32.800,-115.570,0
1.875,32.800,-115.570,0
2.617,32.800,-115.480,0
2.242,32.770,-115.520,0
1.735,32.730,-115.530,0
2.357,32.730,-115.520,0
3.411,32.750,-115.500,0
2.114,32.800,-115.550,0
1.208,32.790,-115.550,0
1.661,32.790,-115.540,0
1.275,32.790,-115.540,0
1.635,32.790,-115.550,0
4.571,32.800,-115.570,0
2.198,32.800,-115.560,0
1.599,32.800,-115.560,0
1.388,32.800,-115.560,0
1.337,32.790,-115.560,0
3.208,32.780,-115.560,0
1.171,32.790,-115.560,0
1.667,32.790,-115.570,0
3.060,32.780,-115.560,0
4.615,32.780,-115.560,0
5.128,32.780,-115.570,0
3.160,32.780,-115.560,0
2.803,32.780,-115.550,0
5.784,32.780,-115.580,0
6.381,32.790,-115.590,0
1.663,32.790,-115.580,0
3.604,32.790,-115.570,0
4.037,32.780,-115.570,0
6.271,32.780,-115.570,0
4.302,32.780,-115.570,0
4.482,32.760,-115.560,0
2.577,32.690,-115.590,0
1.899,32.690,-115.490,0
1.684,32.700,-115.400,0
1.375,32.670,-115.490,0
1.483,32.670,-115.490,0
2.332,32.680,-115.480,0
1.593,32.680,-115.500,0
2.178,32.670,-115.500,0
1.131,32.670,-115.490,0
2.625,32.680,-115.510,0
2.062,32.670,-115.520,0
1.729,33.330,-116.050,0
1.264,33.190,-116.000,0
4.021,32.930,-115.880,0
1.434,32.740,-116.000,0
1.542,32.690,-115.900,0
2.868,33.410,-116.010,0
2.011,33.400,-115.990,0
2.700,33.380,-115.940,0
1.469,33.320,-115.980,0
0.922,33.360,-115.910,0
1.786,33.340,-115.900,0
1.125,33.300,-115.960,0
1.896,33.280,-115.950,0
5.337,33.260,-115.800,0
0.896,33.430,-114.730,0
3.161,33.070,-114.980,0
1.773,33.360,-115.730,0
1.213,33.350,-115.730,0
0.857,32.790,-114.650,0
1.275,32.800,-114.550,0
0.859,32.760,-114.630,0
1.205,32.740,-114.660,0
2.121,37.350,-118.180,5
4.158,37.400,-118.430,2
3.213,37.390,-118.600,5
3.082,37.250,-118.450,5
4.337,37.370,-118.450,2
4.375,37.350,-118.420,2
1.739,37.360,-118.420,5
1.972,37.360,-118.400,5
1.833,37.370,-118.390,5
2.326,37.360,-118.390,5
2.750,37.170,-118.300,5
